N,K,Solver,p,seed,restart_id,is_best_restart,experiment_phase,Feasibility Ratio (%),Optimization GAP (%),gap_best_of_restarts,Sharpe Ratio In-Sample,Sharpe Ratio Out-of-Sample,Execution Time (s),objective
10,5,XY-QAOA,3.0,49,,True,N_scaling,100.0,14.922295004680612,14.922295004680612,2.10865193054736,0.2633933272535552,0.39008969999849796,-0.15627558802045421
10,5,XY-QAOA Regularized,3.0,49,0.0,True,N_scaling,100.0,20.62201789612835,20.62201789612835,2.3583815425896093,0.3512328624676878,0.3931855999981053,-0.14580601145555225
12,6,Gurobi,,42,,True,N_scaling,100.0,0.0,0.0,2.5285192156081937,0.694835864865295,0.012998000005609356,-0.16590366757480027
12,6,Simulated Annealing,,42,,True,N_scaling,100.0,0.0,0.0,2.5285192156081937,0.694835864865295,0.02997709999908693,-0.16590366757480027
12,6,Standard QAOA,3.0,42,0.0,True,N_scaling,73.51687908576898,75.02083228831309,75.02083228831309,0.7211307686612969,1.0554381617104156,0.5354065999999875,-0.04144135536334889
12,6,XY-QAOA,3.0,42,,True,N_scaling,100.0,30.99593794390632,30.99593794390632,1.790773756834068,0.8614108893542829,0.5605288999940967,-0.11448026972665054
12,6,XY-QAOA Regularized,3.0,42,0.0,True,N_scaling,100.00000000000004,28.344344133530637,28.344344133530637,1.6398258750082446,1.3571862198709013,0.5487585999944713,-0.1188793611072502
12,6,Gurobi,,43,,True,N_scaling,100.0,0.0,0.0,2.4921760936628554,0.6894761053390506,0.0041258999990532175,-0.19942376469748915
12,6,Simulated Annealing,,43,,True,N_scaling,100.0,0.0,0.0,2.4921760936628554,0.6894761053390506,0.02681690000463277,-0.19942376469748915
12,6,Standard QAOA,3.0,43,0.0,True,N_scaling,88.76289864648118,0.0,0.0,2.4921760936628554,0.6894761053390506,0.5432182999938959,-0.19942376469748915
12,6,XY-QAOA,3.0,43,,True,N_scaling,100.0,25.036252211241216,25.036252211241216,1.6345675679724614,1.2913007352802182,0.5567249000014272,-0.14949552799867355
12,6,XY-QAOA Regularized,3.0,43,0.0,True,N_scaling,100.00000000000003,25.036252211241216,25.036252211241216,1.6345675679724614,1.2913007352802182,0.553736799993203,-0.14949552799867355
12,6,Gurobi,,44,,True,N_scaling,100.0,0.0,0.0,2.3942151180335487,0.6547760312279247,0.004329399991547689,-0.16963696268215847
12,6,Simulated Annealing,,44,,True,N_scaling,100.0,0.0,0.0,2.3942151180335487,0.6547760312279247,0.0297300000092946,-0.16963696268215847
12,6,Standard QAOA,3.0,44,0.0,True,N_scaling,64.99456224136114,100.0,100.0,0.0,0.0,0.5567514000140363,0.0
12,6,XY-QAOA,3.0,44,,True,N_scaling,100.0,20.650546546250695,20.650546546250695,2.3715863633054517,0.2652019131092402,0.6559102000028361,-0.13460600274383341
12,6,XY-QAOA Regularized,3.0,44,0.0,True,N_scaling,99.99999999999993,20.650546546250695,20.650546546250695,2.3715863633054517,0.2652019131092402,0.5735750000021653,-0.13460600274383341
12,6,Gurobi,,45,,True,N_scaling,100.0,0.0,0.0,2.4419825691624912,1.0084446617504488,0.004068299997015856,-0.19362009727208684
12,6,Simulated Annealing,,45,,True,N_scaling,100.0,0.6010832599575877,0.6010832599575877,2.4596217326990617,1.0093262111205192,0.0279830000072252,-0.19245627927947073
12,6,Standard QAOA,3.0,45,0.0,True,N_scaling,69.49393445709677,0.0,0.0,1.8885136922931716,0.6549571867398436,0.5390285000030417,-0.2259432584934604
12,6,XY-QAOA,3.0,45,,True,N_scaling,100.0,31.03188108536987,31.03188108536987,2.247041534397182,0.4493614734994616,0.6557700999983354,-0.13353613892923538
12,6,XY-QAOA Regularized,3.0,45,0.0,True,N_scaling,100.00000000000007,15.98205422650438,15.98205422650438,2.4443623886467964,0.7973202419445314,0.6350883999984944,-0.1626756283326514
12,6,Gurobi,,46,,True,N_scaling,100.0,0.0,0.0,2.715983191802343,0.5372624849134643,0.004707400003098883,-0.16404222475963504
12,6,Simulated Annealing,,46,,True,N_scaling,100.0,0.0,0.0,2.715983191802343,0.5372624849134643,0.032158400004846044,-0.16404222475963504
12,6,Standard QAOA,3.0,46,0.0,True,N_scaling,37.540296777114456,0.0,0.0,1.695201358299271,1.0904893250149281,0.5947568000119645,-0.20425378337990707
12,6,XY-QAOA,3.0,46,,True,N_scaling,100.0,20.553247157959696,20.553247157959696,2.0165451011827242,0.4745036421316611,0.7015077999967616,-0.1303262208613715
12,6,XY-QAOA Regularized,3.0,46,0.0,True,N_scaling,99.99999999999997,11.039530888971836,11.039530888971836,1.9745455173941617,0.7339016183862994,0.6385286000004271,-0.14593273268633852
12,6,Gurobi,,47,,True,N_scaling,100.0,0.0,0.0,2.705673399918675,0.49202422746967395,0.004239200003212318,-0.18357509410048603
12,6,Simulated Annealing,,47,,True,N_scaling,100.0,0.0,0.0,2.705673399918675,0.49202422746967395,0.0289755999983754,-0.18357509410048603
12,6,Standard QAOA,3.0,47,0.0,True,N_scaling,92.23680127854786,68.18793029864084,68.18793029864084,0.9352472360549561,0.15472216658627042,0.5570721999974921,-0.05839903688958229
12,6,XY-QAOA,3.0,47,,True,N_scaling,100.0,26.71856965459568,26.71856965459568,2.535907559674886,-0.10312961097793577,0.6996581999992486,-0.1345264547147581
12,6,XY-QAOA Regularized,3.0,47,0.0,True,N_scaling,100.00000000000013,39.167634706075575,39.167634706075575,1.6282092921889921,0.5376945938145604,0.643539900003816,-0.11167307183187317
12,6,Gurobi,,48,,True,N_scaling,100.0,0.0,0.0,2.299725888762939,0.9736558116606079,0.004352500007371418,-0.21249442063550625
12,6,Simulated Annealing,,48,,True,N_scaling,100.0,0.6138353956841435,0.6138353956841435,2.1791777639060204,0.8734218696784672,0.029871999999159016,-0.21119005466779156
